@relation 'snake_game-weka.filters.unsupervised.instance.RemovePercentage-P20.0-weka.filters.unsupervised.attribute.Remove-R8,19-weka.filters.unsupervised.attribute.NumericToNominal-R17'

@attribute snake_pos_x numeric
@attribute snake_pos_y numeric
@attribute snake_body_length numeric
@attribute food_pos_x numeric
@attribute food_pos_y numeric
@attribute horizontal_distance numeric
@attribute vertical_distance numeric
@attribute body_parts numeric
@attribute left_safe {True,False}
@attribute right_safe {True,False}
@attribute up_safe {True,False}
@attribute down_safe {True,False}
@attribute left_distance numeric
@attribute right_distance numeric
@attribute up_distance numeric
@attribute down_distance numeric
@attribute New_direction {0,1,2,3}

@data
170,50,3,120,40,-50,-10,3,False,True,True,True,10,480,480,480,1
180,50,3,120,40,-60,-10,3,False,True,True,True,10,480,480,480,1
190,50,3,120,40,-70,-10,3,False,True,True,True,10,480,480,480,1
200,50,3,120,40,-80,-10,3,False,True,True,True,10,480,480,480,1
210,50,3,120,40,-90,-10,3,False,True,True,True,10,480,480,480,1
220,50,3,120,40,-100,-10,3,False,True,True,False,10,480,480,480,2
220,40,3,120,40,-100,0,3,True,False,True,False,480,480,480,10,0
210,40,3,120,40,-90,0,3,True,False,True,True,480,10,480,480,0
200,40,3,120,40,-80,0,3,True,False,True,True,480,10,480,480,0
190,40,3,120,40,-70,0,3,True,False,True,True,480,10,480,480,0
180,40,3,120,40,-60,0,3,True,False,True,True,480,10,480,480,0
170,40,3,120,40,-50,0,3,True,False,True,True,480,10,480,480,0
160,40,3,120,40,-40,0,3,True,False,True,True,480,10,480,480,0
150,40,3,120,40,-30,0,3,True,False,True,True,480,10,480,480,0
140,40,3,120,40,-20,0,3,True,False,True,True,480,10,480,480,0
130,40,3,120,40,-10,0,3,True,False,True,True,480,10,480,480,0
120,40,4,390,340,270,300,4,True,False,True,True,480,10,480,480,0
110,40,4,390,340,280,300,4,True,False,True,True,480,10,480,480,0
100,40,4,390,340,290,300,4,True,False,False,True,480,10,480,480,3
100,50,4,390,340,290,290,4,True,True,False,True,480,480,10,480,3
100,60,4,390,340,290,280,4,True,True,False,True,480,480,10,480,3
100,70,4,390,340,290,270,4,True,True,False,True,480,480,10,480,3
100,80,4,390,340,290,260,4,True,True,False,True,480,480,10,480,3
100,90,4,390,340,290,250,4,True,True,False,True,480,480,10,480,3
100,100,4,390,340,290,240,4,True,True,False,True,480,480,10,480,3
100,110,4,390,340,290,230,4,True,True,False,True,480,480,10,480,3
100,120,4,390,340,290,220,4,True,True,False,True,480,480,10,480,3
100,130,4,390,340,290,210,4,True,True,False,True,480,480,10,480,3
100,140,4,390,340,290,200,4,True,True,False,True,480,480,10,480,3
100,150,4,390,340,290,190,4,True,True,False,True,480,480,10,480,3
100,160,4,390,340,290,180,4,True,True,False,True,480,480,10,480,3
100,170,4,390,340,290,170,4,True,True,False,True,480,480,10,480,3
100,180,4,390,340,290,160,4,True,True,False,True,480,480,10,480,3
100,190,4,390,340,290,150,4,True,True,False,True,480,480,10,480,3
100,200,4,390,340,290,140,4,True,True,False,True,480,480,10,480,3
100,210,4,390,340,290,130,4,True,True,False,True,480,480,10,480,3
100,220,4,390,340,290,120,4,True,True,False,True,480,480,10,480,3
100,230,4,390,340,290,110,4,True,True,False,True,480,480,10,480,3
100,240,4,390,340,290,100,4,True,True,False,True,480,480,10,480,3
100,250,4,390,340,290,90,4,True,True,False,True,480,480,10,480,3
100,260,4,390,340,290,80,4,True,True,False,True,480,480,10,480,3
100,270,4,390,340,290,70,4,True,True,False,True,480,480,10,480,3
100,280,4,390,340,290,60,4,True,True,False,True,480,480,10,480,3
100,290,4,390,340,290,50,4,True,True,False,True,480,480,10,480,3
100,300,4,390,340,290,40,4,True,True,False,True,480,480,10,480,3
100,310,4,390,340,290,30,4,True,True,False,True,480,480,10,480,3
100,320,4,390,340,290,20,4,True,True,False,True,480,480,10,480,3
100,330,4,390,340,290,10,4,True,True,False,True,480,480,10,480,3
100,340,4,390,340,290,0,4,True,True,False,True,480,480,10,480,3
100,350,4,390,340,290,-10,4,False,True,False,True,480,480,10,480,1
110,350,4,390,340,280,-10,4,False,True,True,True,10,480,480,480,1
120,350,4,390,340,270,-10,4,False,True,True,True,10,480,480,480,1
130,350,4,390,340,260,-10,4,False,True,True,True,10,480,480,480,1
140,350,4,390,340,250,-10,4,False,True,True,True,10,480,480,480,1
150,350,4,390,340,240,-10,4,False,True,True,True,10,480,480,480,1
160,350,4,390,340,230,-10,4,False,True,True,True,10,480,480,480,1
170,350,4,390,340,220,-10,4,False,True,True,True,10,480,480,480,1
180,350,4,390,340,210,-10,4,False,True,True,True,10,480,480,480,1
190,350,4,390,340,200,-10,4,False,True,True,True,10,480,480,480,1
200,350,4,390,340,190,-10,4,False,True,True,True,10,480,480,480,1
210,350,4,390,340,180,-10,4,False,True,True,False,10,480,480,480,2
210,340,4,390,340,180,0,4,False,True,True,False,480,480,480,10,1
220,340,4,390,340,170,0,4,False,True,True,True,10,480,480,480,1
230,340,4,390,340,160,0,4,False,True,True,True,10,480,480,480,1
240,340,4,390,340,150,0,4,False,True,True,True,10,480,480,480,1
250,340,4,390,340,140,0,4,False,True,True,True,10,480,480,480,1
260,340,4,390,340,130,0,4,False,True,True,True,10,480,480,480,1
270,340,4,390,340,120,0,4,False,True,True,True,10,480,480,480,1
280,340,4,390,340,110,0,4,False,True,True,True,10,480,480,480,1
290,340,4,390,340,100,0,4,False,True,True,True,10,480,480,480,1
300,340,4,390,340,90,0,4,False,True,True,True,10,480,480,480,1
310,340,4,390,340,80,0,4,False,True,True,True,10,480,480,480,1
320,340,4,390,340,70,0,4,False,True,True,True,10,480,480,480,1
330,340,4,390,340,60,0,4,False,True,True,True,10,480,480,480,1
340,340,4,390,340,50,0,4,False,True,True,True,10,480,480,480,1
350,340,4,390,340,40,0,4,False,True,True,True,10,480,480,480,1
360,340,4,390,340,30,0,4,False,True,True,True,10,480,480,480,1
370,340,4,390,340,20,0,4,False,True,True,True,10,480,480,480,1
380,340,4,390,340,10,0,4,False,True,True,True,10,480,480,480,1
390,340,5,440,140,50,-200,5,False,True,True,True,10,480,480,480,1
400,340,5,440,140,40,-200,5,False,True,True,True,10,480,480,480,1
410,340,5,440,140,30,-200,5,False,True,True,False,10,480,480,480,2
410,330,5,440,140,30,-190,5,True,True,True,False,480,480,480,10,2
410,320,5,440,140,30,-180,5,True,True,True,False,480,480,480,10,2
410,310,5,440,140,30,-170,5,True,True,True,False,480,480,480,10,2
410,300,5,440,140,30,-160,5,True,True,True,False,480,480,480,10,2
410,290,5,440,140,30,-150,5,False,True,True,False,480,480,480,10,1
420,290,5,440,140,20,-150,5,False,True,True,False,10,480,480,480,2
420,280,5,440,140,20,-140,5,True,True,True,False,480,480,480,10,2
420,270,5,440,140,20,-130,5,True,True,True,False,480,480,480,10,2
420,260,5,440,140,20,-120,5,True,True,True,False,480,480,480,10,2
420,250,5,440,140,20,-110,5,True,True,True,False,480,480,480,10,2
420,240,5,440,140,20,-100,5,False,True,True,False,480,480,480,10,1
430,240,5,440,140,10,-100,5,False,True,True,True,10,480,480,480,1
440,240,5,440,140,0,-100,5,False,True,True,False,10,480,480,480,2
440,230,5,440,140,0,-90,5,True,True,True,False,480,480,480,10,2
440,220,5,440,140,0,-80,5,True,True,True,False,480,480,480,10,2
440,210,5,440,140,0,-70,5,True,True,True,False,480,480,480,10,2
440,200,5,440,140,0,-60,5,True,True,True,False,480,480,480,10,2
440,190,5,440,140,0,-50,5,True,True,True,False,480,480,480,10,2
440,180,5,440,140,0,-40,5,True,True,True,False,480,480,480,10,2
440,170,5,440,140,0,-30,5,True,True,True,False,480,480,480,10,2
440,160,5,440,140,0,-20,5,True,True,True,False,480,480,480,10,2
440,150,5,440,140,0,-10,5,True,True,True,False,480,480,480,10,2
440,140,6,330,460,-110,320,6,True,True,True,False,480,480,480,10,2
440,130,6,330,460,-110,330,6,True,True,True,False,480,480,480,10,2
440,120,6,330,460,-110,340,6,True,False,True,False,480,480,480,10,0
430,120,6,330,460,-100,340,6,True,False,True,True,480,10,480,480,0
420,120,6,330,460,-90,340,6,True,False,True,True,480,10,480,480,0
410,120,6,330,460,-80,340,6,True,False,True,True,480,10,480,480,0
400,120,6,330,460,-70,340,6,True,False,True,True,480,10,480,480,0
390,120,6,330,460,-60,340,6,True,False,True,True,480,10,480,480,0
380,120,6,330,460,-50,340,6,True,False,True,True,480,10,480,480,0
370,120,6,330,460,-40,340,6,True,False,True,True,480,10,480,480,0
360,120,6,330,460,-30,340,6,True,False,True,True,480,10,480,480,0
350,120,6,330,460,-20,340,6,True,False,True,True,480,10,480,480,0
340,120,6,330,460,-10,340,6,True,False,False,True,480,10,480,480,3
340,130,6,330,460,-10,330,6,True,True,False,True,480,480,10,480,3
340,140,6,330,460,-10,320,6,True,True,False,True,480,480,10,480,3
340,150,6,330,460,-10,310,6,True,True,False,True,480,480,10,480,3
340,160,6,330,460,-10,300,6,True,True,False,True,480,480,10,480,3
340,170,6,330,460,-10,290,6,True,True,False,True,480,480,10,480,3
340,180,6,330,460,-10,280,6,True,True,False,True,480,480,10,480,3
340,190,6,330,460,-10,270,6,True,True,False,True,480,480,10,480,3
340,200,6,330,460,-10,260,6,True,True,False,True,480,480,10,480,3
340,210,6,330,460,-10,250,6,True,True,False,True,480,480,10,480,3
340,220,6,330,460,-10,240,6,True,True,False,True,480,480,10,480,3
340,230,6,330,460,-10,230,6,True,True,False,True,480,480,10,480,3
340,240,6,330,460,-10,220,6,True,True,False,True,480,480,10,480,3
340,250,6,330,460,-10,210,6,True,False,False,True,480,480,10,480,0
330,250,6,330,460,0,210,6,True,False,True,True,480,10,480,480,0
320,250,6,330,460,10,210,6,True,False,False,True,480,10,480,480,3
320,260,6,330,460,10,200,6,True,True,False,True,480,480,10,480,3
320,270,6,330,460,10,190,6,True,True,False,True,480,480,10,480,3
320,280,6,330,460,10,180,6,True,True,False,True,480,480,10,480,3
320,290,6,330,460,10,170,6,True,True,False,True,480,480,10,480,3
320,300,6,330,460,10,160,6,False,True,False,True,480,480,10,480,1
330,300,6,330,460,0,160,6,False,True,False,True,10,480,480,480,3
330,310,6,330,460,0,150,6,True,True,False,True,480,480,10,480,3
330,320,6,330,460,0,140,6,True,True,False,True,480,480,10,480,3
330,330,6,330,460,0,130,6,True,True,False,True,480,480,10,480,3
330,340,6,330,460,0,120,6,True,True,False,True,480,480,10,480,3
330,350,6,330,460,0,110,6,True,True,False,True,480,480,10,480,3
330,360,6,330,460,0,100,6,True,True,False,True,480,480,10,480,3
330,370,6,330,460,0,90,6,True,True,False,True,480,480,10,480,3
330,380,6,330,460,0,80,6,True,True,False,True,480,480,10,480,3
330,390,6,330,460,0,70,6,True,True,False,True,480,480,10,480,3
330,400,6,330,460,0,60,6,True,True,False,True,480,480,10,480,3
330,410,6,330,460,0,50,6,True,True,False,True,480,480,10,480,3
330,420,6,330,460,0,40,6,True,True,False,True,480,480,10,480,3
330,430,6,330,460,0,30,6,True,True,False,True,480,480,10,480,3
330,440,6,330,460,0,20,6,True,True,False,True,480,480,10,480,3
330,450,6,330,460,0,10,6,True,True,False,True,480,480,10,480,3
330,460,7,220,430,-110,-30,7,True,True,False,True,480,480,10,480,3
330,470,7,220,430,-110,-40,7,True,False,False,False,480,480,10,480,0
320,470,7,220,430,-100,-40,7,True,False,True,False,480,10,480,480,0
310,470,7,220,430,-90,-40,7,True,False,True,False,480,10,480,480,0
300,470,7,220,430,-80,-40,7,True,False,True,False,480,10,480,480,0
290,470,7,220,430,-70,-40,7,True,False,True,False,480,10,480,480,0
280,470,7,220,430,-60,-40,7,True,False,True,False,480,10,480,480,0
270,470,7,220,430,-50,-40,7,True,False,True,False,480,10,480,480,0
260,470,7,220,430,-40,-40,7,True,False,True,False,480,10,480,480,0
250,470,7,220,430,-30,-40,7,True,False,True,False,480,10,480,480,2
250,460,7,220,430,-30,-30,7,True,True,True,False,480,480,480,10,2
250,450,7,220,430,-30,-20,7,True,True,True,False,480,480,480,10,2
250,440,7,220,430,-30,-10,7,True,False,True,False,480,480,480,10,0
240,440,7,220,430,-20,-10,7,True,False,True,True,480,10,480,480,0
230,440,7,220,430,-10,-10,7,True,False,True,True,480,10,480,480,0
220,440,7,220,430,0,-10,7,True,False,True,True,480,10,480,480,0
210,440,7,220,430,10,-10,7,True,False,True,True,480,10,480,480,0
200,440,7,220,430,20,-10,7,True,False,True,False,480,10,480,480,2
200,430,7,220,430,20,0,7,True,True,True,False,480,480,480,10,2
200,420,7,220,430,20,10,7,True,True,True,False,480,480,480,10,2
200,410,7,220,430,20,20,7,True,True,True,False,480,480,480,10,2
200,400,7,220,430,20,30,7,True,True,True,False,480,480,480,10,2
200,390,7,220,430,20,40,7,True,True,True,False,480,480,480,10,2
200,380,7,220,430,20,50,7,True,True,True,False,480,480,480,10,2
200,370,7,220,430,20,60,7,False,True,True,False,480,480,480,10,1
210,370,7,220,430,10,60,7,False,True,True,True,10,480,480,480,1
220,370,7,220,430,0,60,7,False,True,False,True,10,480,480,480,3
220,380,7,220,430,0,50,7,True,True,False,True,20,480,10,480,3
220,390,7,220,430,0,40,7,True,True,False,True,20,480,10,480,3
220,400,7,220,430,0,30,7,True,True,False,True,480,480,10,480,3
220,410,7,220,430,0,20,7,True,True,False,True,480,480,10,480,3
220,420,7,220,430,0,10,7,True,True,False,True,480,480,10,480,3
220,430,8,60,250,-160,-180,8,True,True,False,True,480,480,10,480,3
220,440,8,60,250,-160,-190,8,True,True,False,True,480,480,10,480,3
220,450,8,60,250,-160,-200,8,False,True,False,True,480,480,10,480,1
230,450,8,60,250,-170,-200,8,False,True,True,True,10,480,480,480,1
240,450,8,60,250,-180,-200,8,False,True,True,True,10,480,480,480,1
250,450,8,60,250,-190,-200,8,False,True,True,True,10,480,480,480,1
260,450,8,60,250,-200,-200,8,False,True,True,True,10,480,480,480,1
270,450,8,60,250,-210,-200,8,False,True,True,True,10,480,480,480,1
280,450,8,60,250,-220,-200,8,False,True,True,True,10,480,480,480,1
290,450,8,60,250,-230,-200,8,False,True,True,False,10,480,480,480,2
290,440,8,60,250,-230,-190,8,True,True,True,False,480,480,480,10,2
290,430,8,60,250,-230,-180,8,True,True,True,False,480,480,480,10,2
290,420,8,60,250,-230,-170,8,True,True,True,False,480,480,480,10,2
290,410,8,60,250,-230,-160,8,True,False,True,False,480,480,480,10,0
280,410,8,60,250,-220,-160,8,True,False,True,True,480,10,480,40,0
270,410,8,60,250,-210,-160,8,True,False,True,True,480,10,480,480,0
260,410,8,60,250,-200,-160,8,True,False,True,True,480,10,480,480,0
250,410,8,60,250,-190,-160,8,True,False,True,True,480,10,480,480,0
240,410,8,60,250,-180,-160,8,True,False,True,True,480,10,480,480,0
230,410,8,60,250,-170,-160,8,True,False,True,True,480,10,480,480,0
220,410,8,60,250,-160,-160,8,True,False,True,True,480,10,480,480,0
210,410,8,60,250,-150,-160,8,True,False,True,True,480,10,480,480,0
200,410,8,60,250,-140,-160,8,True,False,True,True,480,10,480,480,0
190,410,8,60,250,-130,-160,8,True,False,True,True,480,10,480,480,0
180,410,8,60,250,-120,-160,8,True,False,True,True,480,10,480,480,0
170,410,8,60,250,-110,-160,8,True,False,True,True,480,10,480,480,0
160,410,8,60,250,-100,-160,8,True,False,True,True,480,10,480,480,0
150,410,8,60,250,-90,-160,8,True,False,True,True,480,10,480,480,0
140,410,8,60,250,-80,-160,8,True,False,True,True,480,10,480,480,0
130,410,8,60,250,-70,-160,8,True,False,True,True,480,10,480,480,0
120,410,8,60,250,-60,-160,8,True,False,True,True,480,10,480,480,0
110,410,8,60,250,-50,-160,8,True,False,True,True,480,10,480,480,0
100,410,8,60,250,-40,-160,8,True,False,True,True,480,10,480,480,0
90,410,8,60,250,-30,-160,8,True,False,True,True,480,10,480,480,0
80,410,8,60,250,-20,-160,8,True,False,True,True,480,10,480,480,0
70,410,8,60,250,-10,-160,8,True,False,True,True,480,10,480,480,0
60,410,8,60,250,0,-160,8,True,False,True,False,480,10,480,480,2
60,400,8,60,250,0,-150,8,True,True,True,False,480,480,480,10,2
60,390,8,60,250,0,-140,8,True,True,True,False,480,480,480,10,2
60,380,8,60,250,0,-130,8,True,True,True,False,480,480,480,10,2
60,370,8,60,250,0,-120,8,True,True,True,False,480,480,480,10,2
60,360,8,60,250,0,-110,8,True,True,True,False,480,480,480,10,2
60,350,8,60,250,0,-100,8,True,True,True,False,480,480,480,10,2
60,340,8,60,250,0,-90,8,True,True,True,False,480,480,480,10,2
60,330,8,60,250,0,-80,8,True,True,True,False,480,480,480,10,2
60,320,8,60,250,0,-70,8,True,True,True,False,480,480,480,10,2
60,310,8,60,250,0,-60,8,True,True,True,False,480,480,480,10,2
60,300,8,60,250,0,-50,8,True,True,True,False,480,480,480,10,2
60,290,8,60,250,0,-40,8,True,True,True,False,480,480,480,10,2
60,280,8,60,250,0,-30,8,True,True,True,False,480,480,480,10,2
60,270,8,60,250,0,-20,8,True,True,True,False,480,480,480,10,2
60,260,8,60,250,0,-10,8,True,True,True,False,480,480,480,10,2
60,250,9,20,140,-40,-110,9,True,True,True,False,480,480,480,10,2
60,240,9,20,140,-40,-100,9,True,True,True,False,480,480,480,10,2
60,230,9,20,140,-40,-90,9,True,True,True,False,480,480,480,10,2
60,220,9,20,140,-40,-80,9,True,True,True,False,480,480,480,10,2
60,210,9,20,140,-40,-70,9,True,True,True,False,480,480,480,10,2
60,200,9,20,140,-40,-60,9,True,True,True,False,480,480,480,10,2
60,190,9,20,140,-40,-50,9,True,False,True,False,480,480,480,10,0
50,190,9,20,140,-30,-50,9,True,False,True,True,480,10,480,480,0
40,190,9,20,140,-20,-50,9,True,False,True,True,480,10,480,480,0
30,190,9,20,140,-10,-50,9,True,False,True,True,480,10,480,480,0
20,190,9,20,140,0,-50,9,True,False,True,True,480,10,480,480,0
10,190,9,20,140,10,-50,9,True,False,True,False,480,10,480,480,2
10,180,9,20,140,10,-40,9,True,True,True,False,480,480,480,10,2
10,170,9,20,140,10,-30,9,True,True,True,False,480,480,480,10,2
10,160,9,20,140,10,-20,9,True,True,True,False,480,480,480,10,2
10,150,9,20,140,10,-10,9,True,True,True,False,480,480,480,10,2
10,140,9,20,140,10,0,9,False,True,True,False,480,480,480,10,1
20,140,10,140,40,120,-100,10,False,True,True,True,10,480,480,50,1
30,140,10,140,40,110,-100,10,False,True,True,True,10,480,480,50,1
40,140,10,140,40,100,-100,10,False,True,True,True,10,480,480,480,1
50,140,10,140,40,90,-100,10,False,True,True,True,10,480,480,480,1
60,140,10,140,40,80,-100,10,False,True,True,True,10,480,480,480,1
70,140,10,140,40,70,-100,10,False,True,True,True,10,480,480,480,1
80,140,10,140,40,60,-100,10,False,True,True,True,10,480,480,480,1
90,140,10,140,40,50,-100,10,False,True,True,True,10,480,480,480,1
100,140,10,140,40,40,-100,10,False,True,True,True,10,480,480,480,1
110,140,10,140,40,30,-100,10,False,True,True,True,10,480,480,480,1
120,140,10,140,40,20,-100,10,False,True,True,True,10,480,480,480,1
130,140,10,140,40,10,-100,10,False,True,True,True,10,480,480,480,1
140,140,10,140,40,0,-100,10,False,True,True,False,10,480,480,480,2
140,130,10,140,40,0,-90,10,True,True,True,False,480,480,480,10,2
140,120,10,140,40,0,-80,10,True,True,True,False,480,480,480,10,2
140,110,10,140,40,0,-70,10,True,True,True,False,480,480,480,10,2
140,100,10,140,40,0,-60,10,True,True,True,False,480,480,480,10,2
140,90,10,140,40,0,-50,10,True,True,True,False,480,480,480,10,2
140,80,10,140,40,0,-40,10,True,True,True,False,480,480,480,10,2
140,70,10,140,40,0,-30,10,True,True,True,False,480,480,480,10,2
140,60,10,140,40,0,-20,10,True,True,True,False,480,480,480,10,2
140,50,10,140,40,0,-10,10,True,True,True,False,480,480,480,10,2
140,40,11,440,160,300,120,11,True,True,True,False,480,480,480,10,2
140,30,11,440,160,300,130,11,False,True,True,False,480,480,480,10,1
150,30,11,440,160,290,130,11,False,True,True,True,10,480,480,480,1
160,30,11,440,160,280,130,11,False,True,True,True,10,480,480,480,1
170,30,11,440,160,270,130,11,False,True,True,True,10,480,480,480,1
180,30,11,440,160,260,130,11,False,True,True,True,10,480,480,480,1
190,30,11,440,160,250,130,11,False,True,True,True,10,480,480,480,1
200,30,11,440,160,240,130,11,False,True,True,True,10,480,480,480,1
210,30,11,440,160,230,130,11,False,True,True,True,10,480,480,480,1
220,30,11,440,160,220,130,11,False,True,True,True,10,480,480,480,1
230,30,11,440,160,210,130,11,False,True,True,True,10,480,480,480,1
240,30,11,440,160,200,130,11,False,True,True,True,10,480,480,480,1
250,30,11,440,160,190,130,11,False,True,True,True,10,480,480,480,1
260,30,11,440,160,180,130,11,False,True,True,True,10,480,480,480,1
