@RELATION snake_game

@ATTRIBUTE snake_pos_x numeric
@ATTRIBUTE snake_pos_y numeric
@ATTRIBUTE snake_body_length numeric
@ATTRIBUTE food_pos_x numeric
@ATTRIBUTE food_pos_y numeric
@ATTRIBUTE horizontal_distance numeric
@ATTRIBUTE vertical_distance numeric
@ATTRIBUTE score numeric
@ATTRIBUTE left_safe numeric
@ATTRIBUTE right_safe numeric
@ATTRIBUTE up_safe numeric
@ATTRIBUTE down_safe numeric
@ATTRIBUTE left_distance numeric
@ATTRIBUTE right_distance numeric
@ATTRIBUTE up_distance numeric
@ATTRIBUTE down_distance numeric
@ATTRIBUTE food_in_row numeric
@ATTRIBUTE food_in_col numeric
@ATTRIBUTE food_in_up numeric
@ATTRIBUTE food_in_down numeric
@ATTRIBUTE food_in_left numeric
@ATTRIBUTE food_in_right numeric
@attribute New_direction {'0','1','2','3'}

@DATA
330,160,28,410,420,80,260,1551,1,0,1,1,480,10,480,70,1,1,0,1,0,1,0
320,160,28,410,420,90,260,1550,1,0,1,1,480,10,480,70,1,1,0,1,0,1,0
310,160,28,410,420,100,260,1549,1,0,1,1,480,10,480,70,1,1,0,1,0,1,0
300,160,28,410,420,110,260,1548,1,0,0,1,480,10,480,480,1,1,0,1,0,1,3
300,170,28,410,420,110,250,1547,1,1,0,1,480,110,10,480,1,1,0,1,0,1,3
300,180,28,410,420,110,240,1546,1,1,0,1,480,110,10,480,1,1,0,1,0,1,3
300,190,28,410,420,110,230,1545,1,1,0,1,480,110,10,480,1,1,0,1,0,1,3
300,200,28,410,420,110,220,1544,1,1,0,1,480,110,10,480,1,1,0,1,0,1,3
300,210,28,410,420,110,210,1543,1,1,0,1,480,110,10,480,1,1,0,1,0,1,3
300,220,28,410,420,110,200,1542,1,1,0,1,480,110,10,480,1,1,0,1,0,1,3
300,230,28,410,420,110,190,1541,1,1,0,1,480,90,10,480,1,1,0,1,0,1,3
300,240,28,410,420,110,180,1540,0,1,0,1,480,480,10,480,1,1,0,1,0,1,1
310,240,28,410,420,100,180,1539,0,1,1,1,10,480,80,480,1,1,0,1,0,1,1
320,240,28,410,420,90,180,1538,0,1,1,1,10,480,80,480,1,1,0,1,0,1,1
330,240,28,410,420,80,180,1537,0,1,1,1,10,480,80,480,1,1,0,1,0,1,1
340,240,28,410,420,70,180,1536,0,1,1,1,10,480,80,480,1,1,0,1,0,1,1
350,240,28,410,420,60,180,1535,0,1,1,1,10,480,80,480,1,1,0,1,0,1,1
360,240,28,410,420,50,180,1534,0,1,1,1,10,480,80,480,1,1,0,1,0,1,1
370,240,28,410,420,40,180,1533,0,1,1,1,10,480,80,480,1,1,0,1,0,1,1
380,240,28,410,420,30,180,1532,0,1,1,1,10,480,80,480,1,1,0,1,0,1,1
390,240,28,410,420,20,180,1531,0,1,1,1,10,480,80,480,1,1,0,1,0,1,1
400,240,28,410,420,10,180,1530,0,1,0,1,10,480,480,480,1,1,0,1,0,1,3
400,250,28,410,420,10,170,1529,1,1,0,1,480,480,10,480,1,1,0,1,0,1,3
400,260,28,410,420,10,160,1528,1,1,0,1,480,480,10,480,1,1,0,1,0,1,3
400,270,28,410,420,10,150,1527,1,1,0,1,480,480,10,480,1,1,0,1,0,1,3
400,280,28,410,420,10,140,1526,0,1,0,1,480,480,10,480,1,1,0,1,0,1,1
410,280,28,410,420,0,140,1525,0,1,0,1,10,480,480,480,0,1,0,1,0,0,3
410,290,28,410,420,0,130,1524,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
410,300,28,410,420,0,120,1523,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
410,310,28,410,420,0,110,1522,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
410,320,28,410,420,0,100,1521,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
410,330,28,410,420,0,90,1520,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
410,340,28,410,420,0,80,1519,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
410,350,28,410,420,0,70,1518,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
410,360,28,410,420,0,60,1517,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
410,370,28,410,420,0,50,1516,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
410,380,28,410,420,0,40,1515,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
410,390,28,410,420,0,30,1514,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
410,400,28,410,420,0,20,1513,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
410,410,28,410,420,0,10,1512,1,1,0,1,480,480,10,480,0,1,0,1,0,0,3
410,420,29,130,220,-280,-200,1612,1,0,0,1,480,480,10,480,0,0,1,0,1,0,0
400,420,29,130,220,-270,-200,1611,1,0,1,1,480,10,140,480,0,0,1,0,1,0,0
390,420,29,130,220,-260,-200,1610,1,0,1,1,480,10,180,480,0,0,1,0,1,0,0
380,420,29,130,220,-250,-200,1609,1,0,1,1,480,10,180,480,0,0,1,0,1,0,0
370,420,29,130,220,-240,-200,1608,1,0,1,1,480,10,180,480,0,0,1,0,1,0,0
360,420,29,130,220,-230,-200,1607,1,0,1,1,480,10,180,480,0,0,1,0,1,0,0
350,420,29,130,220,-220,-200,1606,1,0,1,0,480,10,480,480,0,0,1,0,1,0,2
350,410,29,130,220,-220,-190,1605,1,1,1,0,480,60,480,10,0,0,1,0,1,0,2
350,400,29,130,220,-220,-180,1604,1,0,1,0,480,60,480,10,0,0,1,0,1,0,0
340,400,29,130,220,-210,-180,1603,1,0,1,1,480,10,480,480,0,0,1,0,1,0,0
330,400,29,130,220,-200,-180,1602,1,0,1,0,480,10,480,480,0,0,1,0,1,0,2
330,390,29,130,220,-200,-170,1601,1,1,1,0,480,80,480,10,0,0,1,0,1,0,2
330,380,29,130,220,-200,-160,1600,1,1,1,0,480,80,480,10,0,0,1,0,1,0,2
330,370,29,130,220,-200,-150,1599,1,1,1,0,480,80,480,10,0,0,1,0,1,0,2
330,360,29,130,220,-200,-140,1598,1,0,1,0,480,80,480,10,0,0,1,0,1,0,0
320,360,29,130,220,-190,-140,1597,1,0,1,1,480,10,480,480,0,0,1,0,1,0,0
310,360,29,130,220,-180,-140,1596,1,0,1,1,480,10,480,480,0,0,1,0,1,0,0
300,360,29,130,220,-170,-140,1595,1,0,1,1,480,10,480,480,0,0,1,0,1,0,0
290,360,29,130,220,-160,-140,1594,1,0,1,0,480,10,480,480,0,0,1,0,1,0,2
290,350,29,130,220,-160,-130,1593,1,0,1,0,480,120,480,10,0,0,1,0,1,0,0
280,350,29,130,220,-150,-130,1592,1,0,1,1,480,10,480,480,0,0,1,0,1,0,0
270,350,29,130,220,-140,-130,1591,1,0,1,1,480,10,480,480,0,0,1,0,1,0,0
260,350,29,130,220,-130,-130,1590,1,0,1,0,480,10,480,480,0,0,1,0,1,0,2
260,340,29,130,220,-130,-120,1589,1,1,1,0,480,480,480,10,0,0,1,0,1,0,2
260,330,29,130,220,-130,-110,1588,1,1,1,0,480,480,480,10,0,0,1,0,1,0,2
260,320,29,130,220,-130,-100,1587,1,0,1,0,480,480,480,10,0,0,1,0,1,0,0
250,320,29,130,220,-120,-100,1586,1,0,1,1,480,10,480,480,0,0,1,0,1,0,0
240,320,29,130,220,-110,-100,1585,1,0,1,0,480,10,480,480,0,0,1,0,1,0,2
240,310,29,130,220,-110,-90,1584,1,1,1,0,480,480,480,10,0,0,1,0,1,0,2
240,300,29,130,220,-110,-80,1583,1,1,1,0,480,480,480,10,0,0,1,0,1,0,2
240,290,29,130,220,-110,-70,1582,1,1,1,0,480,480,480,10,0,0,1,0,1,0,2
240,280,29,130,220,-110,-60,1581,1,0,1,0,480,480,480,10,0,0,1,0,1,0,0
230,280,29,130,220,-100,-60,1580,1,0,1,1,480,10,480,480,0,0,1,0,1,0,0
220,280,29,130,220,-90,-60,1579,1,0,1,1,480,10,480,480,0,0,1,0,1,0,0
210,280,29,130,220,-80,-60,1578,1,0,1,0,480,10,480,480,0,0,1,0,1,0,2
210,270,29,130,220,-80,-50,1577,1,1,1,0,480,480,480,10,0,0,1,0,1,0,2
210,260,29,130,220,-80,-40,1576,1,1,1,0,480,480,480,10,0,0,1,0,1,0,2
210,250,29,130,220,-80,-30,1575,1,0,1,0,480,480,480,10,0,0,1,0,1,0,0
200,250,29,130,220,-70,-30,1574,1,0,1,1,480,10,480,480,0,0,1,0,1,0,0
190,250,29,130,220,-60,-30,1573,1,0,1,1,480,10,480,480,0,0,1,0,1,0,0
180,250,29,130,220,-50,-30,1572,1,0,1,0,480,10,480,480,0,0,1,0,1,0,2
180,240,29,130,220,-50,-20,1571,1,1,1,0,480,480,480,10,0,0,1,0,1,0,2
180,230,29,130,220,-50,-10,1570,1,0,1,0,480,480,480,10,0,0,1,0,1,0,0
170,230,29,130,220,-40,-10,1569,1,0,1,1,480,10,480,480,0,0,1,0,1,0,0
160,230,29,130,220,-30,-10,1568,1,0,1,1,480,10,480,480,0,0,1,0,1,0,0
150,230,29,130,220,-20,-10,1567,1,0,1,1,480,10,480,480,0,0,1,0,1,0,0
140,230,29,130,220,-10,-10,1566,1,0,0,1,480,10,480,480,0,0,1,0,1,0,3
140,240,29,130,220,-10,-20,1565,1,1,0,1,480,40,10,480,0,0,1,0,1,0,3
140,250,29,130,220,-10,-30,1564,1,1,0,1,480,40,10,480,0,0,1,0,1,0,3
140,260,29,130,220,-10,-40,1563,1,1,0,1,480,70,10,480,0,0,1,0,1,0,3
140,270,29,130,220,-10,-50,1562,1,1,0,1,480,70,10,480,0,0,1,0,1,0,3
140,280,29,130,220,-10,-60,1561,1,1,0,1,480,70,10,480,0,0,1,0,1,0,3
140,290,29,130,220,-10,-70,1560,1,1,0,1,480,100,10,480,0,0,1,0,1,0,3
140,300,29,130,220,-10,-80,1559,1,0,0,1,480,100,10,480,0,0,1,0,1,0,0
130,300,29,130,220,0,-80,1558,1,0,1,0,480,10,480,480,0,1,1,0,0,0,2
130,290,29,130,220,0,-70,1557,1,0,1,0,480,10,480,10,0,1,1,0,0,0,2
130,280,29,130,220,0,-60,1556,1,0,1,0,480,10,480,10,0,1,1,0,0,0,2
130,270,29,130,220,0,-50,1555,1,0,1,0,480,10,480,10,0,1,1,0,0,0,2
130,260,29,130,220,0,-40,1554,1,0,1,0,480,10,480,10,0,1,1,0,0,0,2
130,250,29,130,220,0,-30,1553,1,0,1,0,480,10,480,10,0,1,1,0,0,0,2
130,240,29,130,220,0,-20,1552,1,0,1,0,480,10,480,10,0,1,1,0,0,0,2
130,230,29,130,220,0,-10,1551,1,0,1,0,480,10,480,10,0,1,1,0,0,0,2
130,220,30,350,410,220,190,1651,1,1,1,0,480,480,480,10,1,1,0,1,0,1,2
130,210,30,350,410,220,200,1650,1,1,1,0,480,480,480,10,1,1,0,1,0,1,2
130,200,30,350,410,220,210,1649,0,1,1,0,480,480,480,10,1,1,0,1,0,1,1
140,200,30,350,410,210,210,1648,0,1,1,1,10,480,480,30,1,1,0,1,0,1,1
150,200,30,350,410,200,210,1647,0,1,1,1,10,480,480,30,1,1,0,1,0,1,1
160,200,30,350,410,190,210,1646,0,1,1,1,10,480,480,30,1,1,0,1,0,1,1
170,200,30,350,410,180,210,1645,0,1,1,1,10,480,480,30,1,1,0,1,0,1,1
180,200,30,350,410,170,210,1644,0,1,1,1,10,480,480,30,1,1,0,1,0,1,1
190,200,30,350,410,160,210,1643,0,1,1,1,10,480,480,480,1,1,0,1,0,1,1
200,200,30,350,410,150,210,1642,0,1,1,1,10,480,480,480,1,1,0,1,0,1,1
210,200,30,350,410,140,210,1641,0,1,1,1,10,480,480,480,1,1,0,1,0,1,1
220,200,30,350,410,130,210,1640,0,1,1,1,10,480,480,480,1,1,0,1,0,1,1
230,200,30,350,410,120,210,1639,0,1,1,1,10,480,480,480,1,1,0,1,0,1,1
240,200,30,350,410,110,210,1638,0,1,0,1,10,480,480,480,1,1,0,1,0,1,3
240,210,30,350,410,110,200,1637,1,1,0,1,110,480,10,480,1,1,0,1,0,1,3
240,220,30,350,410,110,190,1636,1,1,0,1,110,480,10,480,1,1,0,1,0,1,3
240,230,30,350,410,110,180,1635,1,1,0,1,110,480,10,480,1,1,0,1,0,1,3
240,240,30,350,410,110,170,1634,1,1,0,1,110,480,10,480,1,1,0,1,0,1,3
240,250,30,350,410,110,160,1633,1,1,0,1,110,480,10,480,1,1,0,1,0,1,3
240,260,30,350,410,110,150,1632,0,1,0,1,110,480,10,480,1,1,0,1,0,1,1
250,260,30,350,410,100,150,1631,0,1,1,1,10,480,480,480,1,1,0,1,0,1,1
260,260,30,350,410,90,150,1630,0,1,0,1,10,480,480,480,1,1,0,1,0,1,3
260,270,30,350,410,90,140,1629,1,1,0,1,130,480,10,480,1,1,0,1,0,1,3
260,280,30,350,410,90,130,1628,0,1,0,1,130,480,10,480,1,1,0,1,0,1,1
270,280,30,350,410,80,130,1627,0,1,0,1,10,480,480,480,1,1,0,1,0,1,3
270,290,30,350,410,80,120,1626,1,1,0,1,480,480,10,480,1,1,0,1,0,1,3
270,300,30,350,410,80,110,1625,0,1,0,1,480,480,10,480,1,1,0,1,0,1,1
280,300,30,350,410,70,110,1624,0,1,0,1,10,480,480,480,1,1,0,1,0,1,3
280,310,30,350,410,70,100,1623,0,1,0,1,480,480,10,480,1,1,0,1,0,1,1
290,310,30,350,410,60,100,1622,0,1,1,1,10,480,480,480,1,1,0,1,0,1,1
300,310,30,350,410,50,100,1621,0,1,0,1,10,480,480,480,1,1,0,1,0,1,3
300,320,30,350,410,50,90,1620,0,1,0,1,480,480,10,480,1,1,0,1,0,1,1
310,320,30,350,410,40,90,1619,0,1,0,1,10,480,480,480,1,1,0,1,0,1,3
310,330,30,350,410,40,80,1618,1,1,0,1,480,480,10,480,1,1,0,1,0,1,3
310,340,30,350,410,40,70,1617,1,1,0,1,480,480,10,480,1,1,0,1,0,1,3
310,350,30,350,410,40,60,1616,1,1,0,1,480,480,10,480,1,1,0,1,0,1,3
310,360,30,350,410,40,50,1615,1,1,0,1,480,480,10,480,1,1,0,1,0,1,3
310,370,30,350,410,40,40,1614,1,1,0,1,480,480,10,480,1,1,0,1,0,1,3
310,380,30,350,410,40,30,1613,1,1,0,1,480,480,10,480,1,1,0,1,0,1,3
310,390,30,350,410,40,20,1612,1,1,0,1,480,480,10,480,1,1,0,1,0,1,3
310,400,30,350,410,40,10,1611,1,1,0,1,480,480,10,480,1,1,0,1,0,1,3
310,410,30,350,410,40,0,1610,1,1,0,1,480,480,10,480,1,0,0,0,0,1,3
310,420,30,350,410,40,-10,1609,0,1,0,1,480,480,10,480,1,0,1,0,0,1,1
320,420,30,350,410,30,-10,1608,0,1,1,1,10,480,480,480,1,0,1,0,0,1,1
330,420,30,350,410,20,-10,1607,0,1,1,1,10,480,480,480,1,0,1,0,0,1,1
340,420,30,350,410,10,-10,1606,0,1,1,1,10,480,480,480,1,0,1,0,0,1,1
350,420,30,350,410,0,-10,1605,0,1,1,0,10,480,480,480,0,1,1,0,0,0,2
350,410,31,410,160,60,-250,1705,1,1,1,0,40,480,480,10,1,0,1,0,0,1,2
350,400,31,410,160,60,-240,1704,1,1,1,0,40,480,480,10,1,0,1,0,0,1,2
350,390,31,410,160,60,-230,1703,1,1,1,0,40,480,480,10,1,0,1,0,0,1,2
350,380,31,410,160,60,-220,1702,1,1,1,0,40,480,480,10,1,0,1,0,0,1,2
350,370,31,410,160,60,-210,1701,0,1,1,0,40,480,480,10,1,0,1,0,0,1,1
360,370,31,410,160,50,-210,1700,0,1,1,1,10,480,480,480,1,0,1,0,0,1,1
370,370,31,410,160,40,-210,1699,0,1,1,1,10,480,480,480,1,0,1,0,0,1,1
380,370,31,410,160,30,-210,1698,0,1,1,0,10,480,480,480,1,0,1,0,0,1,2
380,360,31,410,160,30,-200,1697,1,1,1,0,70,480,480,10,1,0,1,0,0,1,2
380,350,31,410,160,30,-190,1696,1,1,1,0,70,480,480,10,1,0,1,0,0,1,2
380,340,31,410,160,30,-180,1695,0,1,1,0,70,480,480,10,1,0,1,0,0,1,1
390,340,31,410,160,20,-180,1694,0,1,1,1,10,480,480,480,1,0,1,0,0,1,1
400,340,31,410,160,10,-180,1693,0,1,1,0,10,480,480,480,1,0,1,0,0,1,2
400,330,31,410,160,10,-170,1692,1,1,1,0,90,480,480,10,1,0,1,0,0,1,2
400,320,31,410,160,10,-160,1691,0,1,1,0,90,480,480,10,1,0,1,0,0,1,1
410,320,31,410,160,0,-160,1690,0,1,1,0,10,480,480,480,0,1,1,0,0,0,2
410,310,31,410,160,0,-150,1689,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
410,300,31,410,160,0,-140,1688,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
410,290,31,410,160,0,-130,1687,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
410,280,31,410,160,0,-120,1686,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
410,270,31,410,160,0,-110,1685,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
410,260,31,410,160,0,-100,1684,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
410,250,31,410,160,0,-90,1683,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
410,240,31,410,160,0,-80,1682,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
410,230,31,410,160,0,-70,1681,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
410,220,31,410,160,0,-60,1680,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
410,210,31,410,160,0,-50,1679,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
410,200,31,410,160,0,-40,1678,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
410,190,31,410,160,0,-30,1677,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
410,180,31,410,160,0,-20,1676,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
410,170,31,410,160,0,-10,1675,1,1,1,0,480,480,480,10,0,1,1,0,0,0,2
410,160,32,400,340,-10,180,1775,1,1,1,0,480,480,480,10,0,1,0,1,1,0,2
410,150,32,400,340,-10,190,1774,1,0,1,0,480,480,480,10,0,1,0,1,1,0,0
400,150,32,400,340,0,190,1773,1,0,1,1,480,10,480,170,0,1,0,1,0,0,0
390,150,32,400,340,10,190,1772,1,0,1,1,480,10,480,190,1,1,0,1,0,1,0
380,150,32,400,340,20,190,1771,1,0,1,1,480,10,480,190,1,1,0,1,0,1,0
370,150,32,400,340,30,190,1770,1,0,1,1,480,10,480,220,1,1,0,1,0,1,0
360,150,32,400,340,40,190,1769,1,0,1,1,480,10,480,480,1,1,0,1,0,1,0
350,150,32,400,340,50,190,1768,1,0,1,1,480,10,480,480,1,1,0,1,0,1,0
340,150,32,400,340,60,190,1767,1,0,0,1,480,10,480,480,1,1,0,1,0,1,3
340,160,32,400,340,60,180,1766,1,1,0,1,480,70,10,480,1,1,0,1,0,1,3
340,170,32,400,340,60,170,1765,1,1,0,1,480,70,10,480,1,1,0,1,0,1,3
340,180,32,400,340,60,160,1764,1,1,0,1,480,70,10,480,1,1,0,1,0,1,3
340,190,32,400,340,60,150,1763,1,1,0,1,480,70,10,480,1,1,0,1,0,1,3
340,200,32,400,340,60,140,1762,1,1,0,1,480,70,10,480,1,1,0,1,0,1,3
340,210,32,400,340,60,130,1761,1,1,0,1,480,70,10,480,1,1,0,1,0,1,3
340,220,32,400,340,60,120,1760,1,1,0,1,480,70,10,480,1,1,0,1,0,1,3
340,230,32,400,340,60,110,1759,1,1,0,1,480,70,10,480,1,1,0,1,0,1,3
340,240,32,400,340,60,100,1758,1,1,0,1,480,70,10,480,1,1,0,1,0,1,3
340,250,32,400,340,60,90,1757,1,1,0,1,480,70,10,480,1,1,0,1,0,1,3
340,260,32,400,340,60,80,1756,1,1,0,1,480,70,10,480,1,1,0,1,0,1,3
340,270,32,400,340,60,70,1755,1,1,0,1,480,70,10,480,1,1,0,1,0,1,3
340,280,32,400,340,60,60,1754,1,1,0,1,480,480,10,480,1,1,0,1,0,1,3
340,290,32,400,340,60,50,1753,1,1,0,1,480,480,10,480,1,1,0,1,0,1,3
340,300,32,400,340,60,40,1752,1,1,0,1,480,480,10,480,1,1,0,1,0,1,3
340,310,32,400,340,60,30,1751,1,1,0,1,480,480,10,480,1,1,0,1,0,1,3
340,320,32,400,340,60,20,1750,1,1,0,1,480,480,10,480,1,1,0,1,0,1,3
340,330,32,400,340,60,10,1749,1,1,0,1,480,480,10,480,1,1,0,1,0,1,3
340,340,32,400,340,60,0,1748,0,1,0,1,480,480,10,480,1,0,0,0,0,1,1
350,340,32,400,340,50,0,1747,0,1,1,1,10,480,190,480,1,0,0,0,0,1,1
360,340,32,400,340,40,0,1746,0,1,1,1,10,480,190,480,1,0,0,0,0,1,1
370,340,32,400,340,30,0,1745,0,1,1,1,10,480,190,480,1,0,0,0,0,1,1
380,340,32,400,340,20,0,1744,0,1,1,1,10,480,190,480,1,0,0,0,0,1,1
390,340,32,400,340,10,0,1743,0,1,1,1,10,480,190,480,1,0,0,0,0,1,1
400,340,33,210,340,-190,0,1843,0,1,1,0,10,480,190,480,1,0,0,0,1,0,2
400,330,33,210,340,-190,10,1842,1,1,1,0,60,480,180,10,0,1,0,1,1,0,2
400,320,33,210,340,-190,20,1841,1,1,1,0,60,480,480,10,0,1,0,1,1,0,2
400,310,33,210,340,-190,30,1840,1,1,1,0,60,480,480,10,0,1,0,1,1,0,2
400,300,33,210,340,-190,40,1839,1,1,1,0,60,480,480,10,0,1,0,1,1,0,2
400,290,33,210,340,-190,50,1838,1,1,1,0,60,480,480,10,0,1,0,1,1,0,2
400,280,33,210,340,-190,60,1837,1,1,1,0,60,480,480,10,0,1,0,1,1,0,2
400,270,33,210,340,-190,70,1836,1,1,1,0,60,480,480,10,0,1,0,1,1,0,2
400,260,33,210,340,-190,80,1835,1,1,1,0,60,480,480,10,0,1,0,1,1,0,2
400,250,33,210,340,-190,90,1834,1,1,1,0,60,480,480,10,0,1,0,1,1,0,2
400,240,33,210,340,-190,100,1833,1,1,1,0,60,480,480,10,0,1,0,1,1,0,2
400,230,33,210,340,-190,110,1832,1,1,1,0,60,480,480,10,0,1,0,1,1,0,2
400,220,33,210,340,-190,120,1831,1,1,1,0,60,480,480,10,0,1,0,1,1,0,2
400,210,33,210,340,-190,130,1830,1,1,1,0,60,480,480,10,0,1,0,1,1,0,2
400,200,33,210,340,-190,140,1829,1,0,1,0,480,480,480,10,0,1,0,1,1,0,0
390,200,33,210,340,-180,140,1828,1,0,1,1,480,10,480,140,0,1,0,1,1,0,0
380,200,33,210,340,-170,140,1827,1,0,1,1,480,10,480,140,0,1,0,1,1,0,0
370,200,33,210,340,-160,140,1826,1,0,1,1,480,10,480,140,0,1,0,1,1,0,0
360,200,33,210,340,-150,140,1825,1,0,1,1,480,10,480,140,0,1,0,1,1,0,0
350,200,33,210,340,-140,140,1824,1,0,1,1,480,10,480,140,0,1,0,1,1,0,0
340,200,33,210,340,-130,140,1823,1,0,0,1,480,10,480,80,0,1,0,1,1,0,3
340,210,33,210,340,-130,130,1822,1,1,0,1,480,60,10,80,0,1,0,1,1,0,3
340,220,33,210,340,-130,120,1821,1,1,0,1,480,60,10,80,0,1,0,1,1,0,3
340,230,33,210,340,-130,110,1820,1,1,0,1,480,60,10,80,0,1,0,1,1,0,3
340,240,33,210,340,-130,100,1819,1,0,0,1,480,60,10,80,0,1,0,1,1,0,0
330,240,33,210,340,-120,100,1818,1,0,1,1,480,10,480,480,0,1,0,1,1,0,0
320,240,33,210,340,-110,100,1817,1,0,1,1,480,10,480,480,0,1,0,1,1,0,0
310,240,33,210,340,-100,100,1816,1,0,1,1,480,10,480,480,0,1,0,1,1,0,0
300,240,33,210,340,-90,100,1815,1,0,0,1,480,10,480,480,0,1,0,1,1,0,3
300,250,33,210,340,-90,90,1814,1,1,0,1,480,100,10,480,0,1,0,1,1,0,3
300,260,33,210,340,-90,80,1813,1,1,0,1,480,100,10,480,0,1,0,1,1,0,3
300,270,33,210,340,-90,70,1812,1,1,0,1,480,100,10,480,0,1,0,1,1,0,3
300,280,33,210,340,-90,60,1811,1,1,0,1,480,100,10,480,0,1,0,1,1,0,3
300,290,33,210,340,-90,50,1810,1,1,0,1,480,100,10,480,0,1,0,1,1,0,3
300,300,33,210,340,-90,40,1809,1,1,0,1,480,100,10,480,0,1,0,1,1,0,3
300,310,33,210,340,-90,30,1808,1,1,0,1,480,100,10,480,0,1,0,1,1,0,3
300,320,33,210,340,-90,20,1807,1,1,0,1,480,480,10,480,0,1,0,1,1,0,3
300,330,33,210,340,-90,10,1806,1,1,0,1,480,480,10,480,0,1,0,1,1,0,3
300,340,33,210,340,-90,0,1805,1,0,0,1,480,480,10,480,1,0,0,0,1,0,0
290,340,33,210,340,-80,0,1804,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
280,340,33,210,340,-70,0,1803,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
270,340,33,210,340,-60,0,1802,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
260,340,33,210,340,-50,0,1801,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
250,340,33,210,340,-40,0,1800,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
240,340,33,210,340,-30,0,1799,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
230,340,33,210,340,-20,0,1798,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
220,340,33,210,340,-10,0,1797,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
210,340,34,150,300,-60,-40,1897,1,0,1,1,480,10,480,480,0,0,1,0,1,0,0
200,340,34,150,300,-50,-40,1896,1,0,1,0,480,10,480,480,0,0,1,0,1,0,2
200,330,34,150,300,-50,-30,1895,1,1,1,0,480,100,480,10,0,0,1,0,1,0,2
200,320,34,150,300,-50,-20,1894,1,1,1,0,480,100,480,10,0,0,1,0,1,0,2
200,310,34,150,300,-50,-10,1893,1,1,1,0,480,100,480,10,0,0,1,0,1,0,2
200,300,34,150,300,-50,0,1892,1,0,1,0,480,100,480,10,1,0,0,0,1,0,0
190,300,34,150,300,-40,0,1891,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
180,300,34,150,300,-30,0,1890,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
170,300,34,150,300,-20,0,1889,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
160,300,34,150,300,-10,0,1888,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
150,300,35,40,270,-110,-30,1988,1,0,1,1,480,10,480,480,0,0,1,0,1,0,0
140,300,35,40,270,-100,-30,1987,1,0,1,0,480,10,480,480,0,0,1,0,1,0,2
140,290,35,40,270,-100,-20,1986,1,1,1,0,480,160,480,10,0,0,1,0,1,0,2
140,280,35,40,270,-100,-10,1985,1,1,1,0,480,160,480,10,0,0,1,0,1,0,2
140,270,35,40,270,-100,0,1984,1,0,1,0,480,160,480,10,1,0,0,0,1,0,0
130,270,35,40,270,-90,0,1983,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
120,270,35,40,270,-80,0,1982,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
110,270,35,40,270,-70,0,1981,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
100,270,35,40,270,-60,0,1980,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
90,270,35,40,270,-50,0,1979,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
80,270,35,40,270,-40,0,1978,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
70,270,35,40,270,-30,0,1977,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
60,270,35,40,270,-20,0,1976,1,0,1,1,480,10,480,480,1,0,0,0,1,0,0
